EN097: (3.1202408482538782, 2.4407512172967656, 2.2389271131363939, 2.2649546876354041)
EN093: (3.0980433127425626, 3.0261464286799797, 2.3822740976593972, 2.9183159859553283)
EN094: (3.2816663180770913, 2.9342847519939133, 2.3905006481425222, 2.732085712807613)
EN075: (3.2479402248375879, 3.3141273802231677, 2.3975539582295422, 3.1723943008799389)
EN056: (2.4824722960166654, 2.8700255056434094, 1.7709792792061856, 2.8233480968624458)
EN064: (3.0044488332243002, 3.0483069397368521, 2.3398034121796547, 2.8919248558440298)
EN035: (2.9393393546013904, 2.917982445628891, 2.0694069404475735, 2.9778510564242762)
EN002: (2.9794538675950477, 2.956592682125843, 2.1867508061177126, 2.8168305531500248)
EN048: (2.8700255056434094, 2.9513921394348146, 2.1781316987995401, 2.8431402511596682)
EN022: (3.1194128821060731, 2.7659202370341291, 2.342725135768192, 2.6781784736803322)
EN066: (2.995868865194562, 3.1406275092542417, 2.1542193167882204, 2.938555367889895)
EN060: (3.1085979985756609, 3.0535642143546968, 2.3534956724169933, 2.9458650763846297)
EN077: (3.2109545112415483, 2.8700255056434094, 2.23891948843711, 2.8370824817570712)
EN063: (3.5030154750216971, 3.0927099857874265, 2.4767105383568149, 2.9094460442135666)
EN087: (3.1112927712138752, 2.8178239733724095, 2.2603678705510588, 2.8312188762656145)
EN030: (2.8178239733724095, 3.0733278491829017, 2.2544168312263055, 2.9749680624338843)
EN015: (3.2540905408864291, 2.7776921023649894, 2.3674094074942484, 2.7589279031873648)
EN092: (3.0904364361327112, 3.2206993917139566, 2.3877213202024761, 2.9808085840435932)
EN008: (3.2133949921474443, 3.3023370501391569, 2.3781511703705109, 3.1794872469173039)
EN084: (3.1311589029873663, 3.0261464286799797, 2.3338969641358314, 2.8960467457977663)
EN071: (3.1050250678320555, 2.5926820670406157, 2.39673260202435, 2.8993047925094961)
EN100: (3.1406275092542417, 2.9999413550795206, 2.3616130653192102, 2.8251312947038665)
EN072: (3.0535642143546968, 3.3367859512485869, 2.1987224891389259, 3.2132896902789807)
EN051: (2.9342847519939133, 2.917982445628891, 2.2405854453736107, 2.8852566039056065)
EN021: (3.0475043402943864, 2.9073326225862193, 2.2879301909742686, 2.8069622075818406)
EN057: (2.8823259364449307, 3.0483069397368521, 2.2254661914589384, 2.874330956980867)
EN038: (2.9216812933198608, 2.6208347931151397, 1.8538539679136148, 2.4072218670871091)
EN042: (2.5926820670406157, 2.9393393546013904, 1.546257588912441, 2.7672274002176245)
EN090: (2.7109806761565474, 3.2978478452973206, 2.1077299616675713, 3.2387398209776959)
EN082: (3.2133949921474443, 3.0388895031467134, 2.3750997740619613, 2.9410594293880132)
EN069: (2.9356508827209473, 2.7470556028788611, 2.2470960211753845, 2.5914785135931879)
EN083: (3.2792536732713145, 3.1759480270420366, 2.4522169147017441, 3.1127010603607879)
EN007: (3.0261464286799797, 2.8979006093447324, 2.1521411492380187, 2.7119809908945052)
EN053: (3.0222972712041618, 2.8178239733724095, 2.2848610203446422, 2.6810050124213811)
EN078: (2.7659202370341291, 2.8382436973708018, 2.1636399547782847, 2.8209743904215947)
EN029: (3.201125315058301, 3.0261464286799797, 2.3717386081204777, 2.9184296127006766)
EN014: (3.1202408482538782, 2.4862544100070862, 2.2408918355148519, 2.2568826137343865)
EN085: (2.9586340779514892, 2.9161063788499164, 2.2710999447256919, 2.8000187990843819)
EN003: (3.2978478452973206, 3.1124311107096045, 2.5063151563663655, 3.0051822928226355)
EN027: (3.4425689426820671, 2.3508885836882576, 2.6149840070240535, 2.2524431573254522)
EN012: (2.9326584032225007, 2.8186935016087125, 2.2460562234178769, 2.7200905057720672)
EN041: (2.917982445628891, 2.8524304567125425, 2.3262416614794974, 2.7899643442831374)
EN098: (2.9280974998340739, 2.6588625651745756, 2.207546170219119, 2.5853286538242308)
EN062: (3.2666213385826719, 2.9990444235854201, 2.4514483436882162, 2.9127808996626325)
EN024: (3.0524153105368677, 3.1085979985756609, 2.2889423094789803, 2.8901446081446527)
EN091: (3.0544388960513249, 3.4219390161382326, 2.3208018365508667, 3.3464130095715792)
EN036: (3.2715560205199297, 3.1202408482538782, 2.4385345330195261, 2.8755010234805205)
EN058: (3.0908569077313959, 2.9640435990290857, 2.3791914127640803, 2.8626278739189033)
EN081: (3.1759480270420366, 3.201125315058301, 2.3619311449047848, 3.0118418887809471)
EN073: (3.0524153105368677, 3.4425689426820671, 2.2868572420626112, 3.2430547268236456)
EN086: (2.5928982804985425, 2.7470556028788611, 1.7516699564010703, 2.7794482649293846)
EN034: (3.0222972712041618, 3.1776823850604594, 2.2862572689085048, 3.0145746655938748)
EN010: (3.0681334854449345, 3.0399978431634507, 2.2894989203784872, 2.9612746015318003)
EN017: (2.7659202370341291, 2.8133642472261355, 2.163077912088168, 2.7464807920565404)
EN004: (3.1085979985756609, 2.8804955713396789, 2.3539559145183184, 2.815781291980143)
EN011: (3.0733278491829017, 3.0928016559575666, 2.389408428982581, 2.9815466005504625)
EN037: (3.0388895031467134, 3.3367859512485869, 2.3479918712522925, 3.2403768154039776)
EN080: (3.0980878143595683, 2.9640435990290857, 2.328906416702067, 2.8685835979233927)
EN076: (3.0634113389727164, 2.9794538675950477, 2.3537989481451946, 2.9622925460520499)
EN059: (3.0261464286799797, 3.0483069397368521, 2.1516757532825239, 2.8388135793074123)
EN049: (2.5727579483657133, 2.5926820670406157, 1.7694569811912446, 2.4777818004115018)
EN025: (2.7086461407477866, 2.7776921023649894, 2.0113789553933299, 2.6969120952884857)
EN099: (2.7698417764443617, 2.3508885836882576, 2.0955206690690455, 2.409698271118434)
EN050: (3.2521526983308986, 3.4425689426820671, 2.1263011926388224, 3.4333158796699488)
EN013: (3.0051007277832182, 2.8582166238577971, 2.2104941390096497, 2.6875813014248768)
EN067: (3.0079006565578625, 2.9073326225862193, 2.214472869979625, 2.788880644925309)
